order_id,product_id,add_to_cart_order,reordered,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_name,aisle,department,age,gender,location
4520,52,1,0,948,8,1,19,9,Salad,prepared meals,frozen,35,Male,Urban
4267,177,2,1,365,12,6,9,15,Burger,snacks,frozen,53,Male,Urban
3042,155,2,1,439,6,3,21,18,Burger,bakery desserts,grocery,20,Female,Rural
4983,129,1,1,862,4,0,12,4,Pasta,snacks,beverages,46,Male,Suburban
174,30,3,1,584,14,2,7,3,Noodles,prepared meals,beverages,38,Male,Urban
2021,168,6,0,78,7,0,21,19,Burger,bakery desserts,produce,37,Male,Rural
113,92,7,1,459,13,2,11,2,Biryani,beverages,frozen,24,Female,Rural
2826,11,4,0,634,14,2,21,24,Biryani,fresh fruits,beverages,54,Female,Suburban
2307,56,9,0,390,7,6,16,4,Soup,beverages,frozen,33,Female,Rural
185,37,1,1,9,5,5,15,14,Salad,prepared meals,grocery,20,Female,Urban
3554,82,4,1,837,18,2,7,14,Burger,fresh fruits,dairy,58,Male,Rural
1737,122,5,1,183,8,0,3,7,Burger,fresh fruits,grocery,44,Male,Suburban
3127,126,1,1,958,2,4,13,10,Noodles,snacks,grocery,18,Male,Suburban
1761,4,7,0,164,11,5,18,20,Noodles,bakery desserts,beverages,46,Female,Rural
535,198,2,0,859,4,0,4,20,Pasta,snacks,frozen,56,Male,Rural
4303,67,1,0,246,17,5,19,2,Pasta,bakery desserts,frozen,21,Female,Suburban
442,9,6,0,640,17,3,19,3,Salad,snacks,dairy,32,Male,Suburban
1055,176,1,0,310,6,4,18,19,Pizza,beverages,beverages,27,Male,Suburban
1613,123,5,0,34,19,2,2,9,Burger,snacks,grocery,30,Male,Suburban
2961,62,4,1,984,8,0,5,21,Soup,snacks,grocery,43,Female,Suburban
4568,29,8,0,878,11,1,13,9,Pasta,beverages,beverages,41,Male,Urban
2719,160,9,1,953,18,2,9,23,Soup,prepared meals,produce,25,Female,Urban
1139,135,5,0,119,3,0,10,27,Sandwich,snacks,produce,26,Male,Suburban
1084,76,8,0,178,18,2,4,12,Pasta,snacks,frozen,50,Female,Suburban
490,150,3,1,203,19,6,10,7,Pizza,fresh fruits,grocery,34,Female,Rural
4212,188,1,1,454,10,0,10,14,Burger,prepared meals,beverages,25,Female,Urban
1420,189,2,1,873,10,1,12,7,Noodles,snacks,frozen,36,Female,Rural
1795,108,6,1,41,11,5,0,13,Pizza,snacks,dairy,34,Female,Urban
3344,56,2,0,706,17,2,18,29,Soup,beverages,frozen,46,Male,Urban
4337,153,2,0,50,2,3,3,11,Soup,beverages,produce,53,Male,Rural
2896,8,3,1,845,5,1,8,2,Burger,prepared meals,beverages,55,Male,Rural
2278,61,4,0,131,18,3,2,25,Soup,beverages,beverages,38,Female,Urban
100,77,1,0,328,9,5,10,17,Noodles,fresh fruits,produce,54,Male,Suburban
851,28,2,1,773,19,3,21,29,Salad,prepared meals,beverages,34,Female,Rural
675,174,7,1,700,18,0,13,10,Burger,fresh fruits,grocery,21,Female,Rural
3129,64,4,1,788,16,5,22,9,Soup,snacks,dairy,20,Female,Urban
4615,38,6,0,977,16,1,17,25,Pizza,prepared meals,dairy,21,Female,Urban
788,128,3,1,290,3,0,19,8,Biryani,bakery desserts,produce,39,Female,Suburban
2856,46,6,0,455,1,0,2,23,Burger,prepared meals,frozen,23,Male,Urban
1006,9,5,1,25,16,2,11,21,Salad,snacks,dairy,44,Female,Urban
1931,149,1,0,677,1,6,6,23,Salad,snacks,beverages,41,Female,Suburban
3822,184,1,1,702,13,2,0,1,Pasta,fresh fruits,dairy,37,Male,Rural
3980,185,8,0,286,5,2,6,1,Soup,beverages,frozen,54,Male,Urban
1608,118,9,0,398,7,2,18,9,Noodles,fresh fruits,dairy,50,Male,Rural
412,187,1,1,977,11,5,6,29,Noodles,prepared meals,grocery,21,Female,Urban
4084,67,4,1,444,12,6,0,7,Pasta,bakery desserts,frozen,24,Male,Urban
4989,117,3,1,669,10,6,21,28,Burger,fresh fruits,produce,37,Female,Rural
304,123,7,0,799,11,4,1,27,Burger,snacks,grocery,21,Female,Suburban
3568,133,4,0,96,18,2,17,8,Burger,bakery desserts,produce,33,Male,Suburban
3584,61,5,0,422,7,6,2,10,Soup,beverages,beverages,34,Female,Suburban
540,60,5,1,664,6,6,0,20,Biryani,prepared meals,grocery,27,Male,Urban
1755,184,2,0,142,9,3,1,5,Pasta,fresh fruits,dairy,42,Female,Suburban
2733,23,1,0,638,17,5,11,24,Burger,snacks,dairy,27,Male,Suburban
1838,82,5,1,966,19,2,16,1,Burger,fresh fruits,dairy,48,Female,Urban
223,72,6,0,501,1,0,23,13,Noodles,beverages,grocery,29,Male,Suburban
4165,24,4,0,450,13,4,9,27,Burger,bakery desserts,dairy,28,Female,Suburban
2262,116,8,0,54,4,6,17,23,Noodles,beverages,dairy,24,Male,Suburban
4434,6,1,1,11,2,0,16,7,Noodles,beverages,dairy,52,Female,Urban
1423,28,2,1,803,10,3,16,22,Salad,prepared meals,beverages,33,Male,Rural
4646,114,5,1,198,6,5,9,14,Pasta,beverages,beverages,23,Female,Suburban
4273,34,1,1,836,7,4,13,10,Noodles,beverages,grocery,29,Female,Urban
626,122,5,1,45,14,1,0,4,Burger,fresh fruits,grocery,22,Female,Urban
4253,108,9,1,556,7,2,14,15,Pizza,snacks,dairy,50,Female,Rural
4676,85,3,0,678,16,4,19,28,Biryani,bakery desserts,frozen,32,Male,Rural
1352,167,4,0,189,1,5,3,18,Soup,bakery desserts,beverages,28,Male,Rural
4287,34,4,1,762,8,5,23,6,Noodles,beverages,grocery,46,Male,Urban
899,152,4,0,689,10,0,5,27,Sandwich,beverages,dairy,39,Female,Urban
3717,100,6,0,746,9,1,0,26,Noodles,beverages,produce,30,Male,Urban
348,62,6,0,529,11,0,10,11,Soup,snacks,grocery,43,Female,Suburban
4033,89,3,0,985,5,4,6,15,Sandwich,bakery desserts,dairy,35,Female,Suburban
1682,81,2,1,34,10,5,2,4,Burger,beverages,grocery,30,Male,Suburban
3210,187,5,1,887,16,5,12,2,Noodles,prepared meals,grocery,57,Male,Urban
3244,198,3,1,805,9,2,0,20,Pasta,snacks,frozen,50,Female,Urban
2240,115,9,1,568,19,3,17,20,Pasta,beverages,frozen,55,Male,Suburban
2352,178,9,1,172,5,3,13,10,Burger,bakery desserts,frozen,54,Male,Suburban
4887,109,3,0,32,8,2,12,5,Biryani,fresh fruits,beverages,29,Female,Rural
2260,64,6,1,372,13,0,1,21,Soup,snacks,dairy,45,Female,Urban
1842,188,6,0,663,15,5,3,26,Burger,prepared meals,beverages,55,Male,Urban
4400,42,5,1,934,4,5,20,18,Pasta,beverages,dairy,30,Male,Rural
2233,117,6,0,641,12,0,22,29,Burger,fresh fruits,produce,23,Female,Suburban
1116,95,3,0,134,7,0,10,24,Pasta,beverages,frozen,59,Male,Suburban
263,160,5,1,200,17,5,11,23,Soup,prepared meals,produce,18,Female,Rural
4452,2,7,1,756,4,6,9,16,Salad,snacks,grocery,20,Female,Urban
2392,196,2,1,616,2,3,6,10,Pizza,bakery desserts,grocery,52,Male,Suburban
770,139,1,1,817,16,2,23,17,Noodles,bakery desserts,produce,39,Female,Suburban
4747,70,1,1,877,13,4,9,13,Pasta,fresh fruits,beverages,19,Male,Suburban
3061,118,1,1,450,17,4,2,20,Noodles,fresh fruits,dairy,28,Female,Suburban
4011,58,8,1,232,12,2,21,24,Soup,bakery desserts,grocery,43,Female,Rural
301,197,3,1,633,9,4,6,20,Salad,beverages,produce,38,Female,Rural
692,157,6,1,589,5,4,8,12,Pizza,fresh fruits,produce,19,Male,Rural
4263,148,7,0,460,11,5,23,21,Burger,beverages,dairy,28,Male,Urban
4530,94,7,0,886,2,2,0,19,Noodles,beverages,dairy,57,Female,Suburban
1837,103,1,1,35,3,5,6,5,Soup,bakery desserts,frozen,49,Male,Suburban
3721,135,5,1,356,17,1,11,22,Sandwich,snacks,produce,45,Male,Suburban
3515,123,5,1,14,17,0,5,27,Burger,snacks,grocery,57,Female,Suburban
2971,126,1,1,629,1,4,3,24,Noodles,snacks,grocery,28,Female,Suburban
3880,159,1,1,930,13,0,3,28,Pizza,bakery desserts,grocery,24,Female,Suburban
1460,96,9,0,223,15,2,10,14,Sandwich,fresh fruits,frozen,32,Male,Rural
3784,174,9,1,793,1,2,20,28,Burger,fresh fruits,grocery,36,Female,Suburban
2220,39,7,1,921,11,0,11,15,Pizza,beverages,beverages,55,Male,Suburban
4187,129,4,1,838,12,4,16,11,Pasta,snacks,beverages,48,Male,Suburban
1194,56,6,0,814,12,6,18,6,Soup,beverages,frozen,54,Female,Rural
693,163,9,0,732,8,6,6,7,Salad,fresh fruits,produce,59,Male,Suburban
1103,72,7,1,378,2,6,0,13,Noodles,beverages,grocery,25,Male,Suburban
4688,102,2,1,695,8,3,11,20,Biryani,prepared meals,beverages,49,Male,Urban
331,139,8,1,94,7,5,13,10,Noodles,bakery desserts,produce,49,Male,Urban
2275,25,9,1,418,10,0,15,22,Biryani,snacks,frozen,47,Female,Suburban
1526,101,7,1,709,16,5,20,14,Soup,fresh fruits,grocery,38,Male,Rural
505,144,2,1,346,17,3,14,26,Sandwich,beverages,beverages,19,Male,Urban
944,166,6,1,175,12,6,11,11,Pizza,snacks,produce,56,Female,Urban
1723,52,2,1,31,11,4,15,4,Salad,prepared meals,frozen,26,Female,Suburban
281,72,7,0,655,8,3,9,27,Noodles,beverages,grocery,25,Female,Suburban
4922,66,6,0,329,10,5,23,20,Salad,bakery desserts,beverages,48,Female,Suburban
392,166,6,0,75,5,0,14,24,Pizza,snacks,produce,32,Female,Rural
4220,96,3,0,963,8,5,2,3,Sandwich,fresh fruits,frozen,57,Male,Suburban
3287,172,5,1,921,8,6,7,27,Biryani,prepared meals,dairy,55,Male,Suburban
2338,100,9,0,709,5,1,9,28,Noodles,beverages,produce,38,Male,Rural
1009,49,8,0,110,7,4,19,4,Sandwich,prepared meals,dairy,27,Female,Urban
649,56,2,1,670,6,6,9,20,Soup,beverages,frozen,59,Female,Suburban
1709,128,3,0,264,14,2,17,26,Biryani,bakery desserts,produce,47,Male,Suburban
1113,20,8,0,122,2,3,17,9,Pasta,beverages,grocery,49,Female,Rural
2156,152,7,0,840,3,4,12,2,Sandwich,beverages,dairy,20,Female,Suburban
3298,63,6,1,969,7,4,0,23,Noodles,beverages,dairy,46,Female,Rural
2718,96,3,0,120,5,5,18,3,Sandwich,fresh fruits,frozen,45,Male,Rural
4249,43,8,1,901,17,6,12,24,Noodles,bakery desserts,grocery,28,Female,Rural
2852,175,5,1,736,5,1,0,7,Burger,snacks,grocery,54,Male,Urban
4886,109,3,1,169,18,3,3,21,Biryani,fresh fruits,beverages,29,Male,Rural
970,17,9,1,990,12,3,4,25,Sandwich,bakery desserts,produce,34,Male,Suburban
2050,74,1,1,645,3,1,18,29,Noodles,bakery desserts,grocery,57,Male,Rural
505,39,7,1,346,17,3,14,26,Pizza,beverages,beverages,19,Male,Urban
217,134,6,0,411,10,0,21,22,Biryani,beverages,grocery,45,Male,Urban
2814,174,6,0,397,19,5,7,21,Burger,fresh fruits,grocery,33,Female,Rural
954,145,6,0,527,12,0,14,26,Biryani,fresh fruits,produce,36,Male,Suburban
1655,28,5,0,463,8,4,14,1,Salad,prepared meals,beverages,35,Female,Rural
2068,111,8,1,882,7,0,0,14,Burger,fresh fruits,dairy,40,Female,Suburban
1001,129,4,0,147,8,1,4,24,Pasta,snacks,beverages,27,Male,Suburban
361,38,2,1,701,15,0,8,21,Pizza,prepared meals,dairy,20,Female,Rural
1812,79,7,1,622,10,2,21,25,Noodles,bakery desserts,produce,18,Male,Urban
1175,9,3,1,229,8,2,11,17,Salad,snacks,dairy,55,Male,Urban
1966,198,1,0,721,4,0,13,11,Pasta,snacks,frozen,57,Female,Suburban
2632,115,2,0,966,1,0,1,18,Pasta,beverages,frozen,48,Female,Urban
3329,90,8,0,561,13,5,0,3,Salad,bakery desserts,beverages,35,Female,Urban
324,191,3,0,918,5,6,6,17,Soup,prepared meals,beverages,20,Female,Suburban
912,157,8,1,278,1,2,1,19,Pizza,fresh fruits,produce,53,Female,Suburban
1161,171,2,1,155,15,2,19,4,Pizza,prepared meals,dairy,26,Male,Rural
4472,86,6,0,609,13,1,2,1,Noodles,prepared meals,grocery,20,Male,Urban
2565,29,5,1,434,5,5,16,11,Pasta,beverages,beverages,43,Female,Suburban
1388,30,2,0,345,15,5,18,12,Noodles,prepared meals,beverages,46,Male,Urban
4917,95,1,1,760,15,1,16,4,Pasta,beverages,frozen,36,Male,Urban
1010,144,7,1,24,11,3,12,14,Sandwich,beverages,beverages,36,Male,Suburban
1057,131,8,0,641,12,6,14,19,Soup,bakery desserts,beverages,23,Female,Suburban
3205,110,8,1,460,3,0,11,13,Noodles,prepared meals,frozen,28,Male,Urban
1745,6,8,1,564,11,6,10,11,Noodles,beverages,dairy,50,Male,Suburban
4259,78,1,1,902,13,0,17,28,Burger,bakery desserts,beverages,23,Male,Suburban
1209,3,4,1,897,1,5,5,14,Noodles,fresh fruits,dairy,44,Male,Urban
4563,25,2,1,117,13,1,8,4,Biryani,snacks,frozen,55,Male,Urban
1729,12,4,0,15,13,5,18,2,Pizza,beverages,beverages,31,Female,Suburban
1338,165,6,1,733,16,0,21,13,Biryani,beverages,grocery,35,Male,Suburban
313,119,3,0,752,14,5,0,25,Burger,snacks,frozen,28,Female,Suburban
4894,192,5,0,870,5,2,9,25,Sandwich,snacks,dairy,28,Female,Suburban
193,150,4,0,744,3,0,20,5,Pizza,fresh fruits,grocery,36,Female,Suburban
4962,56,3,0,469,5,6,19,20,Soup,beverages,frozen,22,Female,Rural
1644,95,5,1,752,14,3,13,15,Pasta,beverages,frozen,28,Female,Suburban
798,20,5,1,287,3,5,2,5,Pasta,beverages,grocery,58,Male,Suburban
2600,118,2,1,141,1,1,12,18,Noodles,fresh fruits,dairy,59,Male,Suburban
1618,128,9,1,847,7,4,8,20,Biryani,bakery desserts,produce,56,Male,Urban
3887,82,4,0,726,6,3,3,12,Burger,fresh fruits,dairy,48,Male,Urban
1639,22,1,0,898,8,6,4,27,Pasta,beverages,dairy,49,Male,Urban
3211,94,6,0,451,8,2,8,8,Noodles,beverages,dairy,38,Female,Urban
89,52,9,1,165,19,0,2,19,Salad,prepared meals,frozen,40,Female,Urban
2379,114,8,0,827,10,6,15,25,Pasta,beverages,beverages,18,Male,Rural
3661,186,5,1,310,10,6,22,1,Noodles,prepared meals,grocery,27,Male,Suburban
82,44,3,0,422,16,3,20,20,Soup,fresh fruits,produce,34,Female,Suburban
3690,197,1,1,111,15,4,19,28,Salad,beverages,produce,42,Female,Rural
975,102,3,1,577,13,1,15,7,Biryani,prepared meals,beverages,22,Female,Suburban
4567,78,5,1,864,10,5,16,25,Burger,bakery desserts,beverages,39,Female,Suburban
2341,43,2,1,464,13,5,2,3,Noodles,bakery desserts,grocery,33,Female,Rural
1426,6,4,0,588,7,2,8,10,Noodles,beverages,dairy,28,Male,Suburban
697,152,5,1,507,13,1,14,23,Sandwich,beverages,dairy,31,Male,Rural
1273,165,2,0,496,10,4,1,15,Biryani,beverages,grocery,25,Female,Suburban
2044,185,2,0,160,17,0,2,7,Soup,beverages,frozen,32,Male,Suburban
4669,64,2,1,656,8,1,5,25,Soup,snacks,dairy,59,Male,Urban
1607,104,4,1,332,15,1,9,18,Biryani,snacks,produce,57,Male,Urban
474,28,2,1,76,3,2,1,17,Salad,prepared meals,beverages,31,Male,Suburban
3316,128,4,0,443,14,4,15,20,Biryani,bakery desserts,produce,29,Male,Rural
2047,2,1,1,935,18,2,8,17,Salad,snacks,grocery,56,Female,Rural
1603,163,5,0,311,9,4,19,25,Salad,fresh fruits,produce,33,Female,Urban
2637,13,9,1,445,5,0,12,7,Burger,beverages,grocery,21,Female,Rural
3139,15,2,1,389,2,4,4,11,Pizza,fresh fruits,dairy,19,Female,Suburban
3985,18,5,1,668,11,5,21,2,Sandwich,beverages,frozen,36,Female,Suburban
4036,19,5,1,780,2,1,22,22,Pizza,snacks,produce,38,Male,Urban
1351,82,7,0,52,18,1,22,19,Burger,fresh fruits,dairy,31,Female,Suburban
88,88,5,1,363,16,3,5,12,Pasta,snacks,grocery,27,Male,Urban
4925,125,4,1,594,13,6,18,4,Sandwich,beverages,beverages,51,Female,Urban
3329,167,7,0,561,13,5,0,3,Soup,bakery desserts,beverages,35,Female,Urban
641,159,4,1,526,15,2,8,22,Pizza,bakery desserts,grocery,26,Male,Urban
1586,141,4,0,789,3,5,9,23,Noodles,snacks,produce,32,Female,Urban
3058,192,2,0,673,6,6,5,7,Sandwich,snacks,dairy,48,Female,Suburban
1777,35,7,0,869,14,1,17,20,Sandwich,prepared meals,beverages,32,Female,Urban
1299,59,8,0,12,12,4,2,7,Biryani,bakery desserts,frozen,25,Male,Suburban
1619,198,7,0,832,8,2,0,18,Pasta,snacks,frozen,31,Male,Suburban
4948,35,2,1,819,19,1,9,24,Sandwich,prepared meals,beverages,35,Male,Suburban
3684,32,9,0,960,18,4,3,16,Burger,beverages,frozen,33,Female,Urban
4043,126,7,0,75,16,2,10,14,Noodles,snacks,grocery,32,Female,Rural
3256,90,9,1,150,11,6,16,5,Salad,bakery desserts,beverages,57,Female,Urban
961,122,2,1,945,11,1,23,9,Burger,fresh fruits,grocery,18,Female,Urban
3562,7,6,0,643,10,1,14,28,Pizza,prepared meals,beverages,39,Male,Rural
2209,162,4,1,368,3,4,13,20,Noodles,fresh fruits,beverages,38,Male,Rural
298,180,7,0,558,10,1,16,3,Pizza,bakery desserts,frozen,44,Male,Suburban
2073,36,2,0,111,8,4,16,22,Noodles,fresh fruits,grocery,42,Female,Rural
2868,63,3,0,217,9,3,5,20,Noodles,beverages,dairy,29,Male,Urban
3998,196,7,1,772,10,5,19,21,Pizza,bakery desserts,grocery,44,Female,Suburban
1572,59,8,1,408,7,4,10,25,Biryani,bakery desserts,frozen,41,Female,Suburban
3646,72,5,1,95,17,4,0,29,Noodles,beverages,grocery,57,Female,Suburban
2642,180,2,0,133,3,3,12,21,Pizza,bakery desserts,frozen,54,Female,Suburban
1159,32,2,0,202,2,4,4,15,Burger,beverages,frozen,39,Female,Suburban
4660,160,8,0,796,16,2,5,8,Soup,prepared meals,produce,24,Female,Urban
3223,108,6,1,738,15,3,13,28,Pizza,snacks,dairy,32,Male,Rural
196,16,9,1,361,16,0,16,15,Pizza,bakery desserts,dairy,22,Female,Rural
2689,1,1,1,730,14,4,11,24,Biryani,fresh fruits,produce,26,Female,Rural
3024,194,3,1,139,18,3,20,29,Sandwich,prepared meals,beverages,48,Male,Suburban
1912,188,2,1,477,7,5,18,28,Burger,prepared meals,beverages,22,Male,Suburban
3714,187,1,1,523,10,3,21,25,Noodles,prepared meals,grocery,22,Female,Rural
903,150,6,1,331,11,3,5,18,Pizza,fresh fruits,grocery,44,Female,Urban
2182,144,9,1,701,5,0,22,1,Sandwich,beverages,beverages,20,Female,Rural
241,47,1,0,517,1,3,14,15,Burger,bakery desserts,grocery,34,Female,Urban
3361,116,3,0,206,16,2,22,10,Noodles,beverages,dairy,49,Male,Suburban
98,170,3,1,440,6,5,6,11,Biryani,fresh fruits,frozen,22,Female,Suburban
4328,135,3,1,678,11,3,21,15,Sandwich,snacks,produce,32,Male,Rural
175,91,1,1,854,10,3,3,27,Pasta,beverages,grocery,21,Male,Urban
1980,197,4,0,239,13,3,3,15,Salad,beverages,produce,24,Male,Rural
623,126,4,0,426,11,4,23,10,Noodles,snacks,grocery,19,Female,Rural
3482,50,7,1,857,2,2,14,28,Pizza,prepared meals,frozen,43,Female,Rural
1555,6,5,0,908,12,1,12,16,Noodles,beverages,dairy,54,Male,Rural
588,130,5,1,156,12,1,20,28,Sandwich,beverages,beverages,53,Female,Rural
606,62,3,1,133,7,0,16,15,Soup,snacks,grocery,54,Female,Suburban
4876,113,4,0,816,14,4,17,10,Sandwich,fresh fruits,frozen,34,Female,Suburban
4671,83,7,1,840,9,1,17,23,Salad,snacks,produce,20,Female,Suburban
3529,138,5,1,623,9,5,0,4,Biryani,fresh fruits,grocery,44,Female,Suburban
2561,168,2,0,482,15,4,23,27,Burger,bakery desserts,produce,31,Male,Suburban
2005,105,6,1,157,16,3,21,13,Pasta,snacks,produce,53,Female,Suburban
4394,169,5,1,87,11,3,16,18,Biryani,fresh fruits,beverages,23,Female,Rural
3704,112,3,1,49,15,0,23,22,Soup,prepared meals,beverages,46,Female,Suburban
2830,14,3,1,923,2,0,5,6,Noodles,beverages,produce,57,Female,Urban
4403,27,1,0,679,4,3,7,6,Noodles,fresh fruits,frozen,50,Male,Rural
913,108,3,1,179,11,1,21,5,Pizza,snacks,dairy,34,Female,Rural
1683,152,8,1,789,9,0,20,6,Sandwich,beverages,dairy,32,Female,Urban
294,121,7,1,467,8,2,2,2,Noodles,fresh fruits,dairy,27,Female,Urban
177,192,6,0,727,11,5,12,4,Sandwich,snacks,dairy,22,Male,Urban
3787,43,1,0,100,19,5,14,26,Noodles,bakery desserts,grocery,52,Male,Suburban
957,107,1,0,141,1,5,9,10,Pizza,fresh fruits,beverages,59,Male,Suburban
3787,126,3,0,100,19,5,14,26,Noodles,snacks,grocery,52,Male,Suburban
3903,91,2,0,384,12,3,2,21,Pasta,beverages,grocery,59,Male,Rural
2771,8,4,1,135,17,1,21,23,Burger,prepared meals,beverages,48,Female,Rural
1390,31,4,0,855,15,0,17,28,Sandwich,snacks,dairy,24,Male,Suburban
1905,5,2,0,413,3,2,22,28,Pasta,bakery desserts,dairy,42,Female,Urban
4374,167,2,0,516,10,0,18,4,Soup,bakery desserts,beverages,39,Male,Suburban
4268,186,8,1,189,18,5,8,20,Noodles,prepared meals,grocery,28,Male,Rural
3206,9,7,1,500,2,0,0,22,Salad,snacks,dairy,32,Female,Urban
1490,43,8,1,450,1,0,20,5,Noodles,bakery desserts,grocery,28,Female,Suburban
4443,153,2,1,101,7,6,16,26,Soup,beverages,produce,23,Female,Urban
2904,62,2,1,958,10,2,8,18,Soup,snacks,grocery,18,Male,Suburban
1292,44,7,1,650,7,6,3,14,Soup,fresh fruits,produce,25,Female,Suburban
3834,161,1,0,180,18,5,7,25,Pizza,prepared meals,dairy,24,Male,Urban
3554,91,7,1,837,18,2,7,14,Pasta,beverages,grocery,58,Male,Rural
1130,118,7,1,749,6,0,14,6,Noodles,fresh fruits,dairy,33,Male,Rural
2324,161,3,0,275,19,6,13,27,Pizza,prepared meals,dairy,40,Female,Urban
3129,116,7,1,788,16,5,22,9,Noodles,beverages,dairy,20,Female,Urban
3820,23,8,0,52,4,6,22,5,Burger,snacks,dairy,31,Female,Suburban
201,30,6,1,205,7,2,2,20,Noodles,prepared meals,beverages,46,Female,Urban
797,67,5,0,985,1,0,1,19,Pasta,bakery desserts,frozen,35,Female,Suburban
2744,1,8,1,508,7,4,9,22,Biryani,fresh fruits,produce,51,Male,Urban
4834,186,1,0,678,18,2,14,26,Noodles,prepared meals,grocery,32,Male,Rural
4364,100,9,1,286,19,5,9,8,Noodles,beverages,produce,54,Male,Urban
1514,13,2,0,492,15,2,2,18,Burger,beverages,grocery,44,Male,Suburban
1899,82,4,1,815,13,1,1,4,Burger,fresh fruits,dairy,21,Male,Rural
54,131,2,1,196,5,5,22,15,Soup,bakery desserts,beverages,46,Male,Suburban
2774,192,3,1,902,4,1,1,24,Sandwich,snacks,dairy,23,Male,Suburban
1024,71,4,1,42,19,2,14,15,Pizza,snacks,beverages,49,Male,Urban
3207,94,2,0,963,19,0,8,3,Noodles,beverages,dairy,57,Male,Suburban
621,21,1,1,301,15,6,20,2,Burger,bakery desserts,frozen,57,Male,Suburban
613,75,6,0,94,5,6,11,4,Pasta,bakery desserts,frozen,49,Male,Urban
531,18,4,1,484,12,3,16,14,Sandwich,beverages,frozen,23,Female,Rural
3448,173,5,0,765,10,3,23,10,Sandwich,bakery desserts,dairy,36,Male,Urban
1597,169,9,1,684,6,4,11,11,Biryani,fresh fruits,beverages,31,Male,Urban
1474,8,5,0,190,16,5,21,20,Burger,prepared meals,beverages,26,Male,Suburban
2632,126,9,1,966,1,0,1,18,Noodles,snacks,grocery,48,Female,Urban
3928,74,5,1,942,5,1,4,6,Noodles,bakery desserts,grocery,51,Male,Urban
3448,147,4,1,765,10,3,23,10,Noodles,snacks,dairy,36,Male,Urban
4820,165,2,1,817,10,1,0,13,Biryani,beverages,grocery,39,Female,Suburban
3762,156,1,0,896,12,3,12,11,Noodles,prepared meals,beverages,38,Female,Rural
913,15,1,0,179,11,1,21,5,Pizza,fresh fruits,dairy,34,Female,Rural
2180,152,7,0,973,19,1,10,28,Sandwich,beverages,dairy,45,Female,Suburban
2489,144,5,0,701,11,1,4,24,Sandwich,beverages,beverages,20,Female,Rural
4523,42,2,1,385,8,5,10,6,Pasta,beverages,dairy,30,Male,Urban
418,138,3,1,470,2,4,23,5,Biryani,fresh fruits,grocery,32,Female,Rural
3328,118,1,0,723,12,5,12,6,Noodles,fresh fruits,dairy,57,Female,Rural
2520,17,9,1,461,13,5,9,20,Sandwich,bakery desserts,produce,40,Male,Suburban
3202,72,6,1,700,14,0,10,11,Noodles,beverages,grocery,21,Female,Rural
3891,59,4,1,99,4,0,6,12,Biryani,bakery desserts,frozen,52,Female,Suburban
1400,175,4,1,816,19,1,5,20,Burger,snacks,grocery,34,Female,Suburban
4575,29,7,1,731,3,5,21,26,Pasta,beverages,beverages,36,Male,Rural
2800,10,6,0,213,11,3,4,20,Biryani,beverages,beverages,41,Male,Rural
1101,150,3,1,699,1,3,9,4,Pizza,fresh fruits,grocery,58,Male,Suburban
578,81,2,1,630,17,3,18,3,Burger,beverages,grocery,36,Female,Urban
3435,158,9,0,797,17,2,7,26,Pizza,beverages,grocery,24,Male,Rural
2152,16,5,1,355,2,1,3,27,Pizza,bakery desserts,dairy,50,Male,Rural
1709,24,8,1,264,14,2,17,26,Burger,bakery desserts,dairy,47,Male,Suburban
968,149,3,1,952,15,1,14,23,Salad,snacks,beverages,57,Male,Rural
952,149,7,1,884,16,6,9,12,Salad,snacks,beverages,46,Male,Suburban
2211,182,3,1,915,11,3,19,22,Pizza,bakery desserts,produce,48,Male,Urban
4733,193,7,1,754,13,5,12,22,Burger,fresh fruits,frozen,21,Female,Suburban
1244,122,3,1,722,3,6,4,9,Burger,fresh fruits,grocery,45,Male,Urban
3679,149,4,1,647,5,5,19,19,Salad,snacks,beverages,58,Female,Suburban
1456,136,5,0,768,12,3,3,22,Sandwich,fresh fruits,dairy,19,Female,Rural
2718,123,1,0,120,5,5,18,3,Burger,snacks,grocery,45,Male,Rural
1848,57,4,1,553,17,5,2,27,Salad,beverages,dairy,44,Male,Rural
4747,123,8,0,877,13,4,9,13,Burger,snacks,grocery,19,Male,Suburban
610,176,9,0,518,19,5,10,12,Pizza,beverages,beverages,40,Female,Urban
4718,144,5,0,613,11,2,22,19,Sandwich,beverages,beverages,35,Male,Rural
4194,142,9,1,92,13,1,3,2,Biryani,beverages,frozen,42,Female,Suburban
4328,118,2,1,678,11,3,21,15,Noodles,fresh fruits,dairy,32,Male,Rural
3174,120,7,1,105,10,2,23,27,Noodles,prepared meals,frozen,45,Female,Rural
3734,32,6,0,660,11,5,20,27,Burger,beverages,frozen,51,Female,Suburban
3567,6,4,0,697,5,6,20,4,Noodles,beverages,dairy,30,Male,Suburban
1561,13,8,0,844,19,2,18,25,Burger,beverages,grocery,36,Male,Rural
2617,69,6,1,277,15,3,1,29,Sandwich,beverages,frozen,21,Female,Urban
2624,24,2,1,627,12,3,3,22,Burger,bakery desserts,dairy,41,Male,Urban
4649,6,4,0,202,13,5,6,21,Noodles,beverages,dairy,39,Female,Suburban
1072,155,5,1,420,4,4,2,20,Burger,bakery desserts,grocery,52,Male,Suburban
